,Text
3728,hai bạn này cưng quá.殺
3729,i agre ! ✨️‍
3730,xin vía hai anh ❤️
3731,có chiến tranh mới sáng mắt ra . bây giờ đồ ăn đặt ship đến tận mồm thì sinh ra tư tưởng nữ quyền độc hại là đúng rồi
3732,lớp em không ai kì thị hết mà còn nói chuyện vui vẻ lắm 
3733,anh ở đâu mới xuống vậy làm gì có cty nào tuyển nữ không tuyển nam á
3734,thích con người chứ không thích giới tính ✨
3735,"bình nhi âu mại gót ' ,"
3736,anh này đtrai không chị
3737,má bài này viral dữ luôn á đỗ nhi ơi : ) '
3738,mén trương nhật duy nó pónk từ trong trứng nha em linh chan nguyenđình thi '
3739,miệng thì nói không nhưng vẫn giữ khoảng cách 
3740,"ghé shop xem đồ xinh nè cả nhà oi ' ,"
3741,“ con thích con người ạ ”
3742, tao hơi sợ ý không dám come out với gia đình 梁
3743,mày biết cặp này kh ken
3744,"tài năng , đẹp trai , duyên dáng . hơi uổng , nhưng cũng là con người thật của anh , chúc anh luôn hạnh phúc ."
3745,lgpt là bình thường mấy người kỳ thị mới là những người bất thường và không bình thường . cố lên em nhé殺
3746,tuyệt vời quá bác huy ơi 殺 !
3747, tưởng bỏ là dễ
3748,hay ! quá hay !
3749,gặp tao là đi về luôn
3750,giọng đó giống của ông sean nói thật
3751,"sao mình xem khóc vì thương cô gái ấy . và thương bắc , tổn thương"
3752,"nữ quyền , đen quyền , lgbt quyền , . của tây đang phá hoại truyền thống của Việt Nam . đất nước mất văn hoá là mất hết ."
3753,con trai mà bê đê thì cút khỏi xã hội
3754,"đỗ nhi same energy ' ,"
3755,giáo viên mà vậy là hết nói nổi
3756,người ta livestream giới thiệu album : )
3757,sợ không lo được cho bạn nữ ? vậy bạn nam thì sao ? ủa ? đừng hỏi sao bi bị ghét 
3758,nhiều đứa mặc đồ cho giỗng đ * rồi hỏi tại sao mấy anh nghĩ em như vậy 藍
3759,殺 cảm động quá
3760,"= ) nếu ai học c3 cũng biết trang cfs hay đăng cảnh báo biến thái rất nhiều , kiểu cứ cách 1 2 tuần là sẽ có ' ,"
3761,"áh đù hồi đó chừ sống với con chị con em mà éo biết ' ,"
3762,tôi nhìn ra trần đức bo sau phẫu thuật 
3763,tội cô gái ấy vừa làm chồng lại làm vợ
3764,mẹ tôi không kì thị
3765,nếu là con mình . mình vẫn yêu con vào lòng
3766,trc có clip với nam ma sao gio lại yêu dk đồng giới nhi
3767,thằng này bóng quá bóng.lấy vợ che mắt gia đình thôi.xui cho con bèo này ghê '
3768,"mấy bạn gay bớt ẻo lả đi thì come out dễ hơn nhiều , suy nghĩ của mình là thế ' ,"
3769,đâu.thằng nào nói.cho xin cái dẫn chứng hoặc video cụ thể chứ tôi thấy mấy thằng xung quanh tôi có thằng nào nói đâu
3770,như vậy mới không sợ đẻ nữa
3771,"chị ơi chị phải cảm ơn tại vì chị cận nha \ nếu không thì chị cũng không vớ lấy chị ấy đâu \ nchúc hai người hạnh phúc ' ,"
3772,hg piết trường mình có ai hong ☺
3773,cái gì cũng có thể tha thứ trừ ngoại tình có chết tôi cũng kbh tha thứ
3774,kệ đi
3775,tr ơi dethuong lắm ý
3776,drama bọn lgbt à : )
3777,bảo sao người ta không tin báo chí !
3778,rùi ai mang bầu á
3779,người lớn làm vậy cx đúng thôi vì họ được sinh ra ở cái thời mà nam là nam nữ là nữ . đây có sửa được cái tính đó đâu .
3780,bà kia tôi gặp mấy lần rồi nhìn như búp bê . cái hình săm ở tay không sai được
3781,"người ta nói đây là nghiệp quật , dù có cảm thương và tội nghiệp nhưng thương không nổi ' ,"
3782,tui iu lbgt lắm lgbt muôn năm
3783,vậy là nữ tính hơn rồi
3784,đáy xã hội mà bọn tôi đái chắc 1 tiếng sau mới đến mặt của bọn lgbt nhỉ
3785,conten hay
3786,chuẩn . ít nhất phải tự nuôi được mình chứ đợi nó đưa tiền nhục vãi chưởng
3787,19/1 
3788,ăn nói cho hẳn hoi vào nói với người lớn mà nói kiểu đó hả có học không
3789,cố lên cô oi
3790,hk phải là chiu đùa.cũng như nam với nữ thôi.hết yêu thì yêu người khác.lgbt đâu tự nhiên có bạn đâu ạ
3791,tôi muốn sang nhật
3792,sinh ra không được lựa chọn . hãy là chính mình
3793,"lgbt thời xưa là thật , giờ đa số là lệch lạc trong tư tưởng vì mạng xã hội , mình không ghét thậm chí rất thương mấy bạn đó , nhưng lgbt bây giờ nhiều người lạ lắm"
3794,"dù là kịch bản , nhưng mà suy cho sâu xa thì vô tình chia cắt tình ace"
3795,"sao lại có chuyện này xảy ra được nhỉ dương dương ' ,"
3796,tôi rất yêu thích nước nhật
3797,thương 2 em
3798,thời đại phát triển rồi các bạn hãy mạnh mẽ lên rồi sẽ được gd chấp nhận.cố gắng lên nhé
3799,"cái này không chỉ là trên phương diện đạo đức , mà còn trên mặt pháp luật . nếu đã chọn gia đình thì phải là người chồng , người cha có trách nhiệm"
3800,"bọn nó đông lắm , bigf cho chị iu= )"
3801,lgbt cũng được yêu thương .
3802,tôi tưng co mây người bạn tính giống bạn này nhưng bạn của minh la trai thẳng 10% nhưng do trơi ban cho họ hơi nhẹ nhàng tí thui nên moi người đừng khắckhe vậy
3803,lgbt là gì người đẹp ơi
3804,trường báo là cái trường gì
3805,xinh lắm luôn
3806,con gái mà uống rượu bia thì không ra gì
3807,"tập này huỳnh phương nói giọng giống võ hoàng yến top model dễ sợ ' ,"
3808,nhưng cái tôi bực mình nhất là môi trường quá ưu ái lũ đàn bà . đàn bà trong tính cách & lối sống .
3809,nhi ( hn ) mẫn nhi
3810,đây là người mẫu hay diễn viên hay ca sĩ ?
3811,quả đầu của giu sao ấy nhỉ
3812,ủa kiến không ngủ lạc đâu đây
3813,thích mặc màu hồng lắm mà da đen thui 蠟
3814,cố lên anh nhé
3815,hai bạn xuất sắc . vậy mới là yêu
3816,chê : )
3817,ai thèm nghe thằng này
3818,em linh nay xem lai van đẹp nhi
3819,tôi còn không biết là có ngày quốc tế nam giới luôn á : )
3820,hẳn là mặc gì cũng được ạ 藍
3821,quyết định 2 câu cuối quá hay
3822,cái homestay đó ở đâu vậy
3823,thj anh lấy vợ là có 2 người ak
3824,bh thì bình đẳng nhưng có 1 số gia đình thì có ạ
3825,thầy đó nhe quý dị
3826,"thật , trai gái hẳn hoi có mỗi 1 ngày còn bọn lgbt là đéo gì mà đâu ra cả 1 tháng trời là ngày của nó chứ"
3827,come out tập 14 chiếu trên mcv media
3828,những video bổ ích như này sao lại ít view nhỉ
3829,nói miệng thoi . ai đồng cảm 10 % vậy miền nam
3830,chào đồng nghiệp ! cta cùng một thế giới .
3831,em là con gái mà mẹ em kêu em đi cắt tomboy 
3832,"lúc chiều em có qua nhà dì em chơi nhưng dì bảo xuống nói chn với dì rồi dì hỏi em "" bh con thik nam hay là nữ "" em trl là thik nữ.dì trl là bthg vì"
3833,"dài quá éo đọc ' ,"
3834,đấy . lí do tại sao ai cũng ghét .  mà lên come out rồi mà sao lấy vợ được
3835,khoan nhưng 28t chưa già nha 
3836,"chúng ta nên tôn trọng họ , họ cũng là con người"
3837,tôi lỡ thích 1 người cgai nhưng cô ấy lại thích con bf của tôi 
3838,nói vậy ai dám yêu anh nữa . sợ ma
3839,hôm nào để chứng minh giới tính thì đi cafe chơi coi 
3840,ước gì bame mình cũng thấy vd này
3841,1 hoạ sĩ đã .
3842,mặt xinh và giọng y hệt con gái . nét xinh như thiên thần
3843,xem rồi nhét mạo kĩ kĩ nha má
3844,gay thì không thể làm việc hiệu quả như người thường
3845,đúng
3846,"đeo mặt nạ , hất tay trong không khí , để giọng trầm , bí ẩn , ngầu đeta , vài 3 câu triết lí - > idol giơia trẻ 朗"
3847,đàn ông mà không thích thể thao thì không mạnh mẽ
3848,long ơi
3849,"mình nhớ là mình không nói gì với gia đình luôn , tự nhiên mình giới thiệu vợ của mình cho gia đình luôn à , chắc có lẽ mình là người đức  nên gia đình không can"
3850,do nga có nhiều người lính đã hy sinh trong chiến tranh nên đồng tính là không tôn trọng những người lính ấy
3851,"mình yên ổn mà đẩy người khác vào vực thẩm . tui là tui sẽ đồng hành cùng người vợ đến khi cô ấy thật sự ổn , cho cô hiểu là cô ấy hoàn toàn có thể hạnh phúc , không anh thì hay hơn , đã sai lầm rồi mà còn đẩy người ta vào ghẻ lạnh thì ai zám yêu nữa , kể cả người đồng giới . ' ,"
3852,"thật ra rất thương người đàn ông trong xã hội hiện đại này . vì áp lực không chỉ là ăn lo mặc ấm . mà còn nhà cao cửa rộng , xe đẹp , stk , gia đình lớn gd nhỏ 梁"
3853,em ở đâu em
3854,đúng rồi kì thị mạnh lên
3855,kì thị thì được nhg phải kì thị văn minh !
3856,bắt cá 2 tay mà nói đạo lý hay ghê 
3857,hãy cứ đối mặt với bản thân mình
3858,song luân sao anh đẹp trai vậy
3859,mấy bả kêu thế anh thử đẻ xem zậy mà lúc mở miệng ra lại kêu phụ nữ không phải cái máy đẻ : )
3860,vừa xem xong . ls thái hoà
3861,nó ăn sâu vào trong tiềm thức rồi vẫn không gỡ bỏ được cái gọi là kỳ thị 梁
3862,"minh hằng cười lòi mông ' ,"
3863,coi mà học hỏi nga gái iu của mẹ
3864,"gay qua lố ' ,"
3865,gaylocak sau khi biết rằng nhờ bố mẹ nó straight thì nó mới được sinh ra 
3866,em sợ lắm
3867,"tóm lại luận điểm của bài viết này là gì vậy : ) ? ' ,"
3868,hát bằng cả tính mạng 
3869,nguyễn fen của anh phải không anh 
3870,. ichi học hỏi thui
3871,ctrai mà đẹp hơn tui nhiều luôn á
3872,putin có tính là alpha không ta
3873,"tháng lgtv nạp hết mình , rito lợi nhuận hết hồn ."
3874,hết hồn hết día 
3875,tao muốn nhận một bó hoa thôi梁
3876,phim nào có bê đê thì tôi không coi
3877,tự hào vì gay không đẻ ra mình
3878,". hình như năm nay năm của c mười ' ,"
3879,thấy mấy bạn nam bảo con gái có làm việc nặng được không có bưng có xách cái này cái kia được không haiz nếu như ông trời sinh ra con gái có sức mạnh như đàn
3880,tôi đồng ý ️‍❤️‍啕
3881,phải nói người rất dũng cảm ở đây còn là vợ của bạn ấy nữa . phải yêu nhau lắm mới cùng nhau vượt qua được như vậy  . chúc ac hạnh phúc 
3882,"mình thẳng và mình thích trai thẳng hai ta cùng "" thẳng "" hì hì ' ,"
3883,tuyển nữ vào làm dịch vụ ông ơi
3884,2 thì mà cũng ngại nữa cũng nữ với nhau thôi mà .
3885,có 2 con trai cho nó chắc chắn hơn
3886,cái gì vậy chài
3887,"dạ em chồng ơi em đây ' ,"
3888,lâm nè
3889,"bao giờ chuyển giới hoàn toàn thì làm giấy tờ . chứ thay mỗi bộ quần áo thì nam vẫn là nam , nữ vẫn là nữ"
3890,bà nhỏ bà ngủ luôn 
3891,phận làm con gái thật khó 
3892,"mình thấy mỗi cây mỗi lá , mỗi nhà mỗi cảnh thôi . không phải ai cũng may mắn được gia đình thấu hiểu"
3893,"đỗ nhi lol thế bị cưỡng hiếp xong thì đời lên hương chắc ? thở ra cái câu thấy oxi là tài nguyên thật thừa thãi và phí phạm : ) ' ,"
3894,đó là lý do tôi yêu quý họ 殺 tôi đồng ý 落
3895,"ủa không có kĩ năng thật mà nói đúng còn cãi coi đg hay thấy bả lên nói cái cứng đơ luôn nó bị sao sao ă ' ,"
3896,tôi nhìn long my lúc đâu tôi nói ủa đây là con gái mà
3897,thế là mấy bạn thì các bạn có chịu nhường cơ hội sống của bản thân hi sinh cho người khác ?
3898,nam nữ cũng khổ mà chị
3899,ở lớp mình thì mấy bạn đó không có bị kì thị âu 
3900,"bạo lực học đường thì lên án , kì thị lgbt thì ủng hộ ? miệng thì nói không kì thị , tay thì gõ "" nhật làm đúng """
3901,đúng như cái tên của trường : )
3902,thôi thôi tôi sợ cái cảm nắng đấy lắm.rồi còn muốn lấy vợ có con 
3903,"tôi thấy hơi quan ngại về việc chửi trùm từ đàn ông dị tính đến gay rồi đến cả les nhưng mồm vẫn đòi phim xem và phải giả dạng hủ để vào mấy nhóm bình luận ' ,"
3904,@ 
3905,s giống chị nữ phụ trong phim sau vạt nắng vậy ta
3906,cj với em cùng cố gắng nha
3907,nga bento dạo này lạ qa
3908,quá tuyệt zời anh nói xong em thâyýy đúng luôn
3909,nữ quyền mới à sao lạ thế
3910,"giờ đây dân số nữ giảm rồi , mấy lũ con trai mà còn đồi phụ nữ lm hết việc nhà còn mình ngồi chs thì mất vợ nha mấy anh 蠟"
3911,nghe mà xót xa quá梁
3912,hai bạn đáng yêu quá 殺
3913,chả cha mẹ nào lại không muốn có cháu cả . 
3914,vào trường báo chứ đừng báo nha 
3915,樂 cậu này là cô nào ?
3916,không nhận ra ổng luôn
3917,"mình biết là có nhiều định kiến sai nma các bạn đừng có gán mác "" alpha male "" vào các định kiến đấy ."
3918,"tú nguyễn xem nè ' ,"
3919,"thái chợ gà ' ,"
3920,mũi trước kia đẹp hơn
3921,chị ơi chị có thể thay vì gt3 thì chị có thể nói là lgbt được khum ạ .
