,Text
3994,Sao lm LÃO GIA BẠC TỶ dễ v=))?
3995,"cười xỉu',"
3996,Ulatr thấy xinh :v 😳
3997,không biết à :))
3998,Chả hiểu nổi
3999,kiếm tiền về lo cho vk con mà vk thì ko đi làm mà còn bị coi thường đây nè
4000,giải cứu Vinh gấu😞
4001,"cưới vợ không có nghĩa là manly. Nhóc này lưỡng tín là cái chắc',"
4002,Hang thi linh dep gai hay kiem cho minh mot nguoi dan ong cung dan voi minh
4003,@binbin.t ck ơi
4004,t thích cách đối xử với lgbt ở Nhật
4005,"Cái bài viết như cái lông loz, đổ tội hết cho ng đồng tính nam. Như cc vậy, thế ng ta bị ép phải lấy nữ nối dõi tông đường thì sao? Hay thay vì ""đồng thê"" là ng phụ nữ chết thì đáng thương hơn hả? Có bt bao vụ ng đồng tính cũng bị áp lực và định kiến x… Xem thêm',"
4006,bạn tôi là bisex dại trai =))
4007,em come out . dễ lắm . tối tầm khoảng 6h 7h . em mới nói với mẹ . mẹ ơi con lấy ck nha mẹ . mẹ quây sáng nói ừm. rồi mẹ hỏi lấy về lm ăn gì .
4008,"Giọng hát với ngoại hình Thanh Duy chán, thích nghe Luna Đào hơn"
4009,Bà áo xanh men hơn nha
4010,tui chúc thằg cr ngày nam giới😌
4011,i love LGBT 🏳️‍🌈🏳️‍🌈✊✊
4012,"Đấu kiếm thì tao ko rõ ai thắng nhưng đấu khẩu 1-1',"
4013,và tôi chọn cái duy nhất là từ bỏ nó. dù là công việc tôi ưa thích. và muốn theo đuổi. Như phải dừng lại.😢😢😢😢😢😭😭😭
4014,bà này lex ngầm chắc luôn
4015,"rồi phương tây họ giải quyết ra sao? những nc càng pt tỉ lệ này càng cao, nói chung là khó"
4016,"Câu view không hiểu gì hết.',"
4017,"Cái loại chồng với mẹ chồng thế này thì cứ bỏ đi báu cái gì chứ.',"
4018,Đồng cảm cùng các con . Giới tình nào cũng đc .mong các con luôn hạnh phúc và thành công.
4019,"alpha male nhưng ko nhất thiết phải là đàn ông, rồi chứ ""male"" để chi ?"
4020,"@✯ꗪყᴏᏒყᴜ✯: ủa v ạ, em tưởng sẽ như trường em chứ, mấy bạn thường vui đùa vs thầy cô (LGBT) lắm,em thấy các thầy cô cute xỉu 😅"
4021,@veetamin112 thích cái nụ cười ghê
4022,Ông camera sợ ảnh hưởng người xem k dám quây cận luôn hả 😂
4023,cảm ơn tất cả mn đã lắng nghe tiếng lòng của mình. Cảm ơn team Chuyện của Hà Nội đã tạo cơ hội để những người LGBT như mình được mạnh dạn nói ra 🥰
4024,"hồi làm trợ giảng (?) thanh nhạc cho the voice kids xem phải bể bóng vì bả luôn. người gì đẹp quá đẹp',"
4025,"Ui m coi thường t à 😅, rồi bla bla 😅😅"
4026,Những đứa học luật đang suy nghĩ j giống t k 🥺🥺
4027,"đang ăn cơm, xem nghe đến chữ Khổ là bỏ chén cơm xuống, nước mắt tuôn xuống"
4028,kiếm ít hơn cũng bị 🥲🥲chứ nói gì ko làm ra
4029,"bình thường thôi, đó là quyền của cô ấy"
4030,mẹ chok mih lại khoái cháu gái😅
4031,Cỗ máy Chạy đc cả xăng cả
4032,cứ như vua tìm người nối dõi!!!
4033,snvv nhaa
4034,thj a lấy vk là có 2 người ak
4035,"tưởng nqdh là lợi dụng bdg để tối ưu hoá lợi ích, tối thiểu hoá nghĩa vụ như mấy anh giai hay nói chứ sao lại k cần đ/ô, phủ nhận vai trò của đ/ô được"
4036,Em nói thẳng em thích con trai lẫn con gái ai cũng ok ko cấm ko chưởi em anh ơi
4037,cô dạy ở đâu chứ e thấy tr trong miền nam thoải mái mà zui zẻ lắm
4038,"Dị thôi khỏi lấy chồng,nge áp lực quá 😂😂"
4039,@trucly2203 trời
4040,@hanth 1908 nay gặp nhiều chường báo quá cu
4041,thời buổi nào rồi.tích cực lên nào c e.bản lĩnh lên nào
4042,@thaibao952@jxrlie 😳
4043,"mẹ t hay cho con em t xem cái mv ""Sáng mắt chưa"" của Trúc Nhân"
4044,Làm khổ con gái người ta🥺😏
4045,"Con gái hay trai do chồng là chính ( vì zen x trội hơn ') ... thằng chồng và mẹ chồng xứng đáng được đối xử như thế,"
4046,"Kim Phương phép thuật winx, biến hình',"
4047,tui bị quài á😂😂
4048,rùi ai mang bầu á
4049,Tui hơi thắc mắc😳
4050,"nhà t 4 con con gái,dù đi lấy ck hết nhưng chị e t ko bao giờ để ba mẹ t thấy tủi thân...ko đứa này thì đứa khác về,30tet thì có mặt đầy đủ 😂."
4051,eden haland
4052,"T rất nể những ng LGBT tài giỏi , thông minh co thể lam all moi thứ nể phục thật sự"
4053,toi thích con gái
4054,Tuổi trẻ chưa trải sự đời trứng đòi khôn hơn vịt
4055,@Thiên Kim thích giọng bả quá m
4056,Muốn khóc lun á
4057,đó là lý do tôi yêu quý họ 🥰 TÔI ĐỒNG Ý 🤘
4058,Ơ sao bữa thấy 🇯🇵 là top1 nước châu Á ủng hộ LGBT sau đấy mới đến 🇻🇳 mà :0?
4059,em ông Kiến cute thế vậy cơ à 🤪🥰
4060,sinh nhật của tôi và anh tôi không có ai biết rằng cảm giác không ai ngớ đến cảm giác ấy rất đau khổ 😭😩
4061,Duy ơi sao e lại ra nông nỗi như này 😁😂😂😂
4062,vậy còn cho nam thì sao ạ...
4063,phí 1 kiếp ng 😂😂😂
4064,toàn chuyện lá mít với bống chúa bống con thôi
4065,Mẹ từng phản đối rất nhiều và mình áp lực cho đến khi chị họ mình khuyên “dì khó quá nó bỏ dì đi luôn thay vì mất con thì dì có 2 đứa con gái tốt hơn”
4066,@XK Thanh Sa🐉 vô trường báo vk oi😂
4067,"còn tui đứng tướng giống con trai
thầy cô thấy thì tui đứng thùy mị lại
sợ bị nói này nọ á😌"
4068,một số bạn toxic ghê :)) bạn thử ví dụ sau này bạn có con có cháu gái ăn xong bảo nó rửa bát rồi nó bảo MẸ/ BÀ ĐỦ HAI TAY MÀ ??? rồi bạn thấy sa
4069,"the marketainer',"
4070,vậy đơn giản con gái đừng than tới kì đừng than thanh xuân đừng than cuộc sống không đủ đầy nếu hai người cùng có sự nghiệp thì làm gì có ai than
4071,"Bây h tui cũng muốn kiếm một a như thế này... 😅😅😅 lấy ck xong, tan vỡ rồi lại đổi giới luôn haha"
4072,wa tốt luôn rồi
4073,"tớ đã giấu bố mẹ, tớ là LGBT đấy
 Bố mẹ tớ ko ủng hộ nó...."
4074,nhột thế nhỉ😂
4075,Cái chấp nhận trong đau lòng . Câu vẫn đồng ý nhưng thực chất là k thể cứu vãn rồi 🙄
4076,t đang cần 1 nữa kia mà bị kì thị ko à☺️☺️
4077,bạn bè mình khg kì thị cô giáo mình cũng vậy cảm thấy vui được phần nào
4078,Cái gì cũng có thể tha thứ trừ ngoại tình có chết t cũng kbh tha thứ
4079,"đẹp quá chị ơi , sang thật ấy ."
4080,@Lười quãi đạn bảo r ko tin
4081,2 người đừng rời xa nhau nha 💕
4082,"LGBT cx là con người mà sao lại đi kì thị chứ
bây giờ vẫn có nhiều gđ không cho con của mình chọn người mình thương"
4083,e chưa có cặp mà e cũng khổ nè
4084,Đúng là thích cả 2 giới thật nhma trai chỉ vỏn vẹn 40% :))
4085,bởi vì e ghen ghen ghen thôi mà...😂
4086,nể a Bắc luôn í :(((( bao dung thật sự
4087,tôi cũng ko biết tại sao có những người kỳ thi LGBT ko hiểu luôn🥺🥺
4088,Chúc mừng bạn.
4089,Cạn lời
4090,"Nói chung là còn trẻ thì họ nghĩ thế, nhưng khi về già mới thấu được cảnh thiếu vắng người thân ra sao."
4091,vậy 2 người nuôi đứa bé đi. làm tròn trách nhiệm người cha 🥺
4092,Cho mình hỏi mấy bạn LGBT sau này sinh con và duy trì nòi giống kiểu gì và nếu kéo dài nhiều năm không có cá thể mới sinh ra thì sao?
4093,@nhl1004 giống anh muốn nè
4094,@Tom Ca🔥 đọc cmt
4095,tuyệt vời quá🥰
4096,"nhiều ngưòi con trai không quá mạnh mẽ nhưng họ vẫn thành công đó thôi
 quan trọng là tính kiên trì và cần cù thêm sự chia sẻ và cảm thông cũng như"
4097,Một câu chuyện buồn 🥺
4098,t đã cho vợ t xem clip này 😂
4099,lgbt là j z t hok hiểu lắm=))
4100,công bằng quyền lợi chứ có phải công bằng về thể lực đ đâu @nguyendan372
4101,tìm anh công🥺
4102,ai tán ng đó trả. có j lạ?
4103,LGBT MÃI ĐỈNH🥰🏳‍🌈
4104,"con gái đẻ là một lần bước qua cửa tử, dù mình hợp bố hơn mẹ nhưng mình vẫn thương mẹ mình hơn 🥰"
4105,Loại chồng xông phần biệt thế bo xóm cho đỡ khổ'
4106,Hồi xưa khen bạn này lắm mà giờ khác quá
4107,tiêm hoắc môn nữ vào chỉ làm thay đổi nội tiết tố và cơ thể chứ k làm thay đổi đến tâm tính và trái tim của ngta 🙄 có bữa mẹ e cx nhắc đến cái này 😅
4108,Để emmmmmmmm học cô
4109,Chuẩn👍
4110,"Cap để người đồng tính trong khi nhân vật là người chuyển giới. Hổng liên quan',"
4111,"tình yêu vẫn đẹp thậm chí còn đẹp hơn những cặp đôi nam nữ khác, nhưng phải nói dối gia đình chỉ là bạn bè, chưa có ny"
4112,"Nữ quyền ngày nay thật ra bị mấy cô gái lợi dụng rất nhiều, cũng bởi vì lẽ đó mà nam giới dần mất đi thiện cảm đối với 2 từ ""nữ quyền""."
4113,Chị ấy chỉ muốn làm rõ các áp đặt về giới mà mấy ông nhảy đổng lên như kiểu sợ mình như vậy sẽ yếu kém hay gì ấy?
4114,đã là thằng đàn ông thì nó ko than đâu em. trừ khi người phụ nữ không thấu hiểu mà còn gây áp lực thêm thôi
4115,Tính ra ổng cũng có một thời chạy show nhiều lắm mà lúc đấy vừa đẹp trai vừa có nhiều tài lẻ mà sao rẻ qua con đg này 😢
4116,làm con trai khổ thật. quá nhiều chuyện phải lo quá áp lực
4117,"Thích chị Chi qá, ko thích bạn Tuân nhé( nhìn mặt thấy ham- đẹp tuỳ mắt nhé )"
4118,Trả lại Thanh Duy bình thường được hem 😂
4119,z có lẽ tôi hp nhất r đc cả nhà và mn trong xóm ủng hộ lun🥺
4120,xinh ảnh
4121,"Bất ngờ quá',"
4122,Ko đổi giọng đc hả bạn 😳
4123,r sau có con đc em chất nhận nuôi quá
4124,"hài thật chứ',"
4125,Lý do gì mà càng ngày càng nhiều kiểu giới tính vậy nhỉ
4126,"Lúc nhỏ mình k thích LGBT nhưng cũng không ghét, chỉ là có khoảng cách với họ. Nhưng bây giờ mình lại rất rất thích họ và thương họ... muốn bảo vệ họ"
4127,"""bình đẳng giới"" nghe có vẻ thuyết phục đó nhưng thực ra lại vô lý bỏ xừ. Nam nữ có thể bình đẳng về nhân quyền chứ mỗi giới đều có vai trò riêng..."
4128,Vinh Gấu hãy ra tính hiệu SOS đi 🙏
4129,"Đừng khinh bede',"
4130,sớm 😂
4131,"cái mà xh bây h hướng tới kphai là nữ hay nam quyền mà là bình đẳng giới, tất cả mọi người đều đc trao cơ hội để phát triển bản thân như nhau"
4132,có ai nghe tiếng Việt mà ko hiểu giống mình ko🥲
4133,nữ quyền m nói khác nữ quyền mà bọn phụ nữ bây giờ nghĩ đấy
4134,"không ai bắt mà kêu luôn phải đấy gọi là phép lịch sự, bạn mời người ta có nghĩa là bạn muốn họ dành thời gian cho bạn nên đó là việc có qua có lại"
4135,"vs mik glbt giờ xã hội thóag hơn thậm chí còn vài người rất thích các cặp đôi , chỉ có nhữg trog bóg tối họ nói này nói kia thôi chứ họ cũg chả giám làm j mik"
4136,Cô gái đấy ra đi để lại 1 thiên thần. Bắc bao dung quá
4137,gđ t có chị là lgbt mà gđ vẫn chấp nhận còn t thì là Bi nhưng chỉ có chị t biết
4138,"Cố lên con , thương"
4139,quá tuyệt vời 🥰
4140,tui iu LBGT LẮM LGBT MUÔN NĂM
4141,Rồi chừng nào pansexual lên sóng? Cho thiên hạ hoang mang luôn😂
4142,"tui cứ tưởng sẽ nhiều anh xì trây nhảy vào lắm cho đến khi để ý tới má su su một đứa nghiện-ảo phim GL vào chỉ trích nhóm Gay trong Pride Month',"
4143,@ tranphong 2k sía
4144,ơ tui nhớ mà
4145,Nghe em nói mà chị muốn khóc
4146,Thế anh thử đẻ đi ????? 😂😂😂
4147,ba sàn là j vậy ạ em ko biết thật
4148,"Bảo mẹ
Mẹ said: Ủa, LGBT là gì vậy còn?!"
4149,k nhận ra ổng luôn
4150,"Ko ưa wanbo nhưng lần này t đứng ở phe wanbo nha',"
4151,Là bột tôm lấy vợ hả mn 🫠
4152,cố lên nha cô
4153,Đại đế putin mãi đỉnh
4154,"Điều chúng ta cần là thấu hiểu và chia sẻ với nhau, hi vọng cả Nam hay Nữ Quyền đều ko còn nữa đó mới là xã hội công bằng."
4155,Áp lực trụ cột kinh tế??? Ủa thế phụ nữ ko áp lực à??? Phụ nữ ko có tiền có khi còn bị chính chồng coi thường chứ chưa nói đến ra ngoài xã hội! 😳
4156,Đơn giản là cái tiền chúng tôi makeup đi ăn vs anh nó cũng tốn kém k ít số đồ chúng tôi ăn 😏
4157,"Đâu phải tự nhiên mà Wanbo được cứu. Từ lúc lên danh sách thí sinh online là bắt đầu lên kịch bản từ tập 1 tới chung kết rồi.',"
4158,có đấy ạ mẹ em mới sinh em ra cứ tưởng em là con trai mà em thì là con gái nên bà ấy lã bỏ mặc em ko lo từ 12 tháng tuổi rồi chị ạ h em chỉ có bà nội
4159,tuổi trẻ chưa trải sự đời 😅😅
4160,I love you 🏳️‍🌈
4161,Sao lại kỳ thị LGBT? 😊
4162,có phần tiếp không ạ
4163,Ai cũng bảo LGBT chỉ cần sống bình thường thì chả ai nói gì. Nhưng thực chất chẳng ai chịu xem họ là bth cả. Luôn bị phân biệt đối xử và kì thị 🥺
4164,Bớt toxic đi mấy anh trai 🤡🤡🤡
4165,Nói dung mà
4166,Tôi không kì thị họ tôi là hủ tôi muốn bảo vệ họ LGBT muôn năm 🥰🥰🥰🥰
4167,lại thêm 1 cặp nữa🥰bh
4168,Mê chị thanh tú 🥰 chị ấy xinh đẹp lắm ❤️
4169,"không phải là càng ngày càng nhiều,mà là trước đây có nhiều mà họ không come out, vì xh trc đây chưa chấp nhận và họ nghĩ không có nhiều người giống như họ nên họ cũng chẳng dám come"
4170,"tôi chưa thấy ông nào nói vậy cả:v toàn lũ con gái đòi bình đẳng nhưng bình đẳng của nó là hơn con trai:)?
cứ tag vào mấy câu con trai nói như video:)"
4171,"cô hai báo+ vinh gấu
ra con vừa đầu gấu còn báo hại,báo thủ,ns chung lsf cái j cx báo hết"
4172,"Chịu cái tư duy cổ đại của 1 số cmt trong này, LGBT chiếm số ít chứ không nhiều mà tụi m còn lo vụ duy trì nòi giống trong khi tụi m chơi cho đã xong bỏ con, mồ côi không cha không mẹ 🙏 tha"
4173,"cũng khó hiểu thật, giới tính nào thì mặc kệ, miễn sao người chuyển giới họ sống tốt, làm việc hiệu quả, vui vẻ thì ok 👌 cớ chi lại kỳ thị ,, thất k hĩu những b có ý nghĩ cực đoan sao sao 🤷‍♂️🤷‍♂️"
4174,@Hạt đậu xanh 🌱 nghe nói c suýt đỗ trường báo :))
4175,"@thanhhao411 vãi bạn cùng lớp học thêm cấp 2 của V, sau này học cùng trường cấp 3 của V"
4176,Bạn này đẹp trai mà
4177,cho a fb hân vs
4178,hay quá a ơi
4179,anh nói chỉ có chuẩn giờ em đang bị giữ cccd chưa lấy được
4180,Cả hai đều xinh🥰🥰
4181,Đang ở nhà trông con thì ăn bám là điều k tránh khỏi
4182,Ngày trước khi tôi nc với bố mẹ vê giới tính của tôi. Nc xong rồi tôi bỏ nhà đi. Chính bố tôi là người chủ động gọi tôi về. Và bảo đến đón tôi về.
