,Unnamed: 0,Nội dung
4693,4693, Sự bất lực đến tột cùng ko phải vì họ nói “parky” mà vì những người tôi coi là đồng bào lại phản quốc
4694,4694,tuy namki mà nhìn bọn spam parky trông tật vI
4695,4695,"P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
4696,4696,"Nhiều người Việt luôn cho rằng không nên phân biệt chủng tộc. Trong khi đó một số ít người trong số họ lại phân biệt vùng miền, phân biệt dân tộc."
4697,4697,dog : parky
4698,4698,Toàn lũ cali tự nhục vs nhau chứ chả có dân miền nam nào chửi cả đâu. Giải phóng miền nam hoa nở lòng địch toàn con dân ưu tú miền nam đấy hiểu k
4699,4699,☺_xDE1F__xDE22_
4700,4700,mn nên kệ những lời miệt thị vì những người nói câu đó ko có não rồi thành ra mik cãi nhau với bọn nó thì cg có đc gì đâu Bác là một người vĩ đại
4701,4701,"cái trend parky namki mình thấy nó rất xúc.phạm vs cả khi ng của 2 miền đọc cũng rất tức và sd cách cmt lại như v,v tại s cta k ngừng cmt 2 từ đó lại"
4702,4702,Bọn pbvm vẫn chx tỉnh ngộ đc
4703,4703,"đọc cmt ngán luôn,mắc ngại hai chữ “giới trẻ”"
4704,4704,"thề là ko chịu đc mấy ng nói 1 cứ ""parky"" 2 là ""namky"" đi tìm hiểu mới ra là phân biệt vùng miền. Cùng là ng một nước , coi nhau như ae ruột thịt sao"
4705,4705,Trung đou
4706,4706,Bắc Trung Nam tất cả một nhà
4707,4707,Nam Bắc là một nhà ư 
4708,4708,"chán thật trước ae miền bắc đổ bao nhiêu mồ hôi, máu vì ae miền nam mà giờ lại như này:((("
4709,4709,Ae nam bắc đoàn kết đừng để bọn nó dắt mũi
4710,4710,Pịa Cali nô lệ culi đây rồi
4711,4711,Calicon kiểu gì cũng vào táp liên tục cho xem. mấy th hề 
4712,4712,đọc cmt thấy nhiều th cmt parky tự dưng hoang mang vì sao nhiều Calicon thế 
4713,4713,
4714,4714,nam bắc là nhà ko có người ae bắc thì miền Nam thế nào mà cũng ko có người nam thì người bác sẽ ra sao
4715,4715,"spam parky mà bất lực đến bật khóc mà chả làm gì được, sao cứ phải tiêu cực nhau thế nhỉ? cùng là có người với nhau mà?"
4716,4716,kid bayh thiếu học thức
4717,4717,đọc comment mà bất lực vs mấy ng như này ... đọc mà muốn khóc luôn v đó hên còn nhiều thành phần k bị tẩy não như thành phần kia...!
4718,4718,hahaha kêu nam bắc 1 nhà nhưng phân biệt tỉnh lẻ dân thanh hóa
4719,4719,parky với namki là cái gì? anh em t monkey
4720,4720,kệ bọn trẻ đó đi sau này nó sẽ hiểu
4721,4721,nếu tụi mày ko phải bọn gốc Hoa hay gốc Khmer mà lại chửi miền bắc thì đúng là lũ bất hiếu.tổ tiên vua Hùng là người miền nào nhỉ mấy thằng ngụy con
4722,4722,Làm Hoà Nhé ! [写真]
4723,4723,mồ côi:parky
4724,4724,Nơi những đứa trẻ con chơi với nhau! Đất nước hòa bình vậy không muốn lại chia rẽ.Bắc và Nam đều có công dựng nước và giữ nước 2 miền hỗ trợ nhau
4725,4725,NẾU BẠN ĐANG NGHÈO THÌ BẠN LÀM GÌ ? . CÒN TÔI THÌ TÔI SẼ ĐI GIẢI PHÓNG !
4726,4726,"k biết anh em sao...nhưng mấy anh em bắc có để ý những bọn spam ""parky"" k...anh em dô rep cmt nó k bao giờ trl lại"
4727,4727,:))))))) tao tức tụi phân biệt thế nhỉ tao chơi game Bắc Trung Nam ai t cũng hoà đồng dễ thương
4728,4728,Toàn nick mới cmt
4729,4729,2/9
4730,4730,trong lớp tôi có mấy người kinh vẫn phân biệt chủng tộc nói người dân tộc da đen ko có quyền lên tiếng tụi nó ko biết tụi nó đang ở đất tây nguyên
4731,4731,Kệ bọn nói Parky với Namkiki đi ae chúng ta là người một nhà mà
4732,4732,mấy thg đó thích đc 99+ mới lm tới mà có nhiều người k hiểu tim để nó lên top
4733,4733,gần nhà tôi có ông miền Bắc tôi với ổng chửi nhau như thế quài nhưng vẫn cười đấy thôi 
4734,4734,"cùng dòng máu, cùng 1 nước, cùng 1 nhà sao lôi bắc ra để chửi?"
4735,4735,Mấy đứa kêu parky thì chắc chắn đó là hậu quả vc ko đeo bao đấy
4736,4736,"điều thứ nhất trong năm điều Bác Hồ dạy là gì
YÊU TỔ QUỐC,YÊU ĐỒNG BÀO!!!"
4737,4737,tôi đã đọc hết
4738,4738,"t ghét từ ""Parky"".chúg ta cùg chug 1 đất nc mà? tsao 0 gọi đàg hoàg hơn đi? "
4739,4739,MÃI YÊU ĐẤT VIỆT MÃI YÊU BÁC HỒ ❤️‍
4740,4740,Đơn giản bác hồ dân nghệ an thuộc parky thế thôi :)
4741,4741,Giới trẻ ngày nay...
4742,4742,"Nếu bọn mày còn cái cách nói Parky-Namkiki thì tìm đất mới mà sống,bọn tao sống vì độc lập ông cha giành lấy, không phải vì lời nói của bọn mày "
4743,4743,"nhìn mà buồn những đứa trẻ ko bao giờ lớn đc Nam,Bắc là ah em một nhà (t miền nam)"
4744,4744,tao thách thằng nào đứng trước mặt tao nói từ đó
4745,4745,Ô kê naki baki
4746,4746,Ae gặp bọn spam parky namkiki thì đừng cs rep cứ để đó 1 tg là nó tự chìm thôi
4747,4747,Namkikikiki
4748,4748,Hello mấy con vợ
4749,4749,Parky với cá rô cây là gì vậy mọi người
4750,4750,"đất nước thống nhất lâu rồi, thằng nào pbvm thì tức là thằng đó ở đảo "
4751,4751,Thật là uổng công sức Bác Hồ đi Cứu nước
4752,4752,cay mấy bọn comment parky lắm mà ko làm j đc
4753,4753,"hãy kệ những đứa trẻ vô học đi mặc kệ họ, tại bắc trung nam từ trc tới nay là 1 nhà là ae của nhau giúp đỡ nhau chống giặc hãy trân trọng❤️"
4754,4754,Ngày xưa các cụ chiến đấu vì 1 miền đất nc thống nhất bây giờ con cháu tự chia đất nc ra làm 2=)
4755,4755,Parky✖Namkiki✖ BẮC TRUNG NAM LÀ 1✔
4756,4756,thế hỏi 1 tất cả dù là bắc hay nam 1 câu là đang sống trên đất nước nào và thuộc điều 1 trong 5 điều Bác dạy ko 
4757,4757,lớn rồi phải bt suy nghĩ chứ
4758,4758,"BẮC TRUNG NAM 1 NHÀ,ĐỪNG PBVM NỮA!"
4759,4759,"Miền Nam chào ae Bắc, Trung nghen ☺️"
4760,4760,Party
4761,4761,xin đấy dừng lại đi
4762,4762,mỗi lần xem đc mấy vd như này vd về lịch sử những anh hùng của đất nước tôi lại cảm thấy thik và tự hào nma cách dạy của cô lịch sử làm tôi buồn 
4763,4763,"làm hoà nhé parky không phân biệt nữa nhé, muốn làm hoà, parky có đồng ý không parky, vì là lần cuối nên muốn nói parky thật nhiều"
4764,4764,K có người bắc vào trong đó lập nghiệp thì làm sao . Trong đó có thể phát triển được mn . Người bắc siêng năng chịu khó .
4765,4765,Nh tk vo hoc ghê nhỉ?
4766,4766,AE THẤY MẤY CMT NHƯ V THÌ CỨ LÀM NGƠ ĐI R BỌN NÓ SẼ CHÁN R CÚT THOI
4767,4767,Miền Trung chào Cali-Dog 
4768,4768,nhìn ngán thật
4769,4769,Ở đây suất hiện lắm tây nội địa-pịa cali-nail kỳ thế nhờ
4770,4770,"Đời Ô cha thì đổ máu vì đất nước.đời con cháu lại đi phân biệt chia rẽ,chán"
4771,4771,Namkiki
4772,4772,T ko quan tâm namkicho hay parky. Cơm t ăn ngày 3 bữa quần áo mặc cả ngày. Đất nước lâm nguy thù t ra trận thế thôi
4773,4773,party
4774,4774,"Hi vọng vào cmt sẽ khác ai ngờ…”parky” bất lực vãi, không biết là bây giờ lịch sử dân tộc mình có tí tác dụng nào với lũ này không nữa…?"
4775,4775,Thằng nào comment pbvm mà dám để avatar mặt thật đấy
4776,4776,bọn nào bảo parky thì bọn đấy ko phải là dân Việt Nam
4777,4777,"Video nhà Bác , chó hoặc cày : parky , người : nhà Bác Hồ"
4778,4778,Tây nội địa pịa caly
4779,4779,"KHÔNG CÓ PARKY KHÔNG CÓ NAMKIKI CHỈ CÓ BẮC TRUNG NAM, BẮC TRUNG NAM ĐỀU LÀ MỘT NƯỚC SỐNG CHUNG MỘT MÁI NHÀ VIỆT NAM"
4780,4780,còn 5 điều Bác Hồ dạy
4781,4781,mọi người có nickname vũ21 không cho tui xin với để nhắn tin chửi nó
4782,4782,trẻ con thời nay hết cứu
4783,4783,miền Bắc mùa đông lạnh kinh phết 
4784,4784,"xem clip xong, coi cmt cứ tưởng nó sẽ hòa bình ko pbvm nhưng vẫn là những câu nói ""parky"""
4785,4785,giờ đọc t lại thấy buồn cười :)) kiểu chúng nó cố gắng phân biệt người Bắc trên mạng nhưng ngoài đời vẫn không thay đổi được gì ấy :))
4786,4786,"Yêu tổ quốc, Yêu đồng bào"
4787,4787,tự hào người Việt Nam cháu Bác Hồ 
4788,4788,"Bắc Nam như cội với cành
Anh em ruột thịt, đấu tranh một lòng
Rồi đây thống nhất thành công
Bắc Nam ta lại vui chung một nhà"
4789,4789,"Nên đừng bình luận kỳ thị vùng miền nữa, mỗi miền 1 tính cách 1 phong tục, sắc thái riêng ko thể theo đánh giá chiều ý các bạn đc"
4790,4790,mấy thằng cali con cố chấp
4791,4791,@Zilled️ @Văn•Tuân @ @Cường Cao @Huy•No•Chicken
4792,4792,chịu luôn cái cmt
4793,4793,: parky
4794,4794,Party
4795,4795,Miền Nam chào Miền Bắc và Miền Trung nha
4796,4796,"ko nên bận tâm đến chúng nó , chỉ là cuộc chiến của những lũ ko xứng đáng là nhân dân VN"
4797,4797,Đúng là Nam....DieuBacHoDay
4798,4798,ai còn nhớ lịch sử của hai miền Bắc và Nam k?
4799,4799,mấy cựu chiến binh ngày xưa mà đọc được nhưng comment này sẽ rất buồn
4800,4800,"parky thì sao? chẳng sao cả hay coi nó là một ngôn từ mới của VN mặc kệ cho bọn cali dùng nó nhằm mục đích gì tốt nhất kệ chúng nó,ko ai quan tâm là đ"
4801,4801,"Chúng ta là con cháu Cụ Hồ,
Đảng là Đảng Cộng Sảng Việt Nam,
Dân tộc là dân tộc Việt Nam,
Nhưng tại sao lại pbvm?"
4802,4802,bị cgi thế nhỉ...
4803,4803,nhưng đứa trẻ sẽ k baoh lớn
4804,4804,"nam bắc anh em chúng ta là 1 nhà, cùng mang dòng máu việt nam"
4805,4805,3 miền là 1 một lại thích chia rẻ lẫn nhau( miền nam)
4806,4806,party
4807,4807,"Mn ơi, từ h những thk nt parky mn cứ lơ là để nó ko đạt đc mục đích, chán dần r sẽ hết ạ"
4808,4808,haizzz ‍
4809,4809,"Ko liên quan đến ta, ta ko lo"
4810,4810,"Dù video có ý nghĩa như thế nào thì vẫn chỉ có từ “parky”,”parky” là gì chứ! ĐỜI BÁC HI SINH VÌ ĐẤT NƯỚC bác đou muốn như vậy,bác HỒ chỉ muốn đất nước"
4811,4811,có ai nhà ko thích miền Bắc ko
4812,4812,Ai đủ can đảm thuộc 5 điều bác hồ dạy thì mình mới đôi co nhé  các bé há mồm chia rẽ dân tộc chắc toàn vina con.  Ko thuộc 5 điều bác hồ dạy rồi
4813,4813,tụ này vẫn chưa biết phân biệt vùng miền sẽ bị phạt hành chính 5 củ đến 15 củ. nếu có tình tiết hình sự sẽ bị truy tố
4814,4814,ae Miền Trung chào anh em Nam Bắc nha✋
4815,4815,từ Bắc vô Nam nối liền nắm tay.
4816,4816,Sao bình luận của mn.........
4817,4817,Ọc ọc nằm giữa xem miền nam miền bắc chửi nhau
4818,4818,nói parky để làm j
4819,4819,Thật ra thì chỉ có người miền nam dùng từ thời pháp thuộc nói vậy chứ miền bắc k ai dùng từ thế cả :)))
4820,4820,Chúng ta làm hoà nhé các bạn người Bắc ơi
4821,4821,t miền nam còn nhìn cmt mà mắc quạo
4822,4822,Ng Nam lai Bắc đọc mấy từ này dưới cmt rất mệt
4823,4823,Đa sô cmt parky đều là tụi BOT của bọn phản động! MỌI NGƯỜI ĐỪNG ĐỂ BỊ GÀI
4824,4824,Parky chúng tôi có thể bẩn về ngoại hình nhưng không bẩn về tính cách 
4825,4825,mấy đứa trẻ con nó đú theo phong trào mà . mấy hôm lại hết
4826,4826,Parky là j thế gặp hoài mà ko hiểu
4827,4827,"Trẻ con gì, bọn phản động thì có"
4828,4828,"Tui người miền trung , thay mặt anh em trong ngoài xin lỗi nhau "
4829,4829,
4830,4830,"Thấy thương cho một lớp bạn trẻ chưa có đủ kiến thức để bị các thế lực thù địch lợi dụng vào kế hoạch ""Diễn biến hòa bình""."
4831,4831,parky lên tiếng
4832,4832,Bác đã nói: đoàn kết đoàn kết đại đoàn kết
4833,4833,Không có dân bắc giải phóng thì giờ lũ nam tụi mày nói tiếng tư bản rồi nghe chưa !!!
4834,4834,"hãy kệ đi mn ai cũng ko quan tâm thì mọi chuyện cũng và quên lãnh thôi
vầy chỉ gợi đòn cho tụi nó thấy thích rồi kiếm chuyện à
mệt ‍"
4835,4835,Tao ko quan tâm lắm hahaha.Ở đâu cũng đc miễn sao tao đc tự do như ở nhà.
4836,4836,bọn trẻ trâu cứ parky ns để ăn lonz à
4837,4837," chả mấy năm nx 2 miền đất nc từ nhau khi đó mẽo anh đức trung của nhảy vào thâu tóm VN 1 phát 1, khổ cho bọn trẻ cứ bị xúi bậy r gây war mù mắt"
4838,4838,hay
4839,4839,"T ghét parky( những kẻ phản quốc , bạo động) chứ tôi không ghét những người Bắc"
4840,4840,ê tôi không hiểu từ đâu mà đầu độc 1 hệ tư tưởng luôn rồi  người Việt đoàn kết ngày xưa đâu hết rồi
4841,4841,xem luật mới chx bạn phân biệt vùng miền bị phạt tù đấy
4842,4842,Batman nhiều vậy
4843,4843,Thế hệ trẻ càng ngày càng thất vọng
4844,4844,"Và sau đó là cải cách ruộng đất, là đánh tư sản mại bản, là cải tạo công thương nghiệp, là nạn thuyền nhân, là đổi tiền, Giá lương tiền, và kit việt a"
4845,4845,Gia đình chúng mày ko có người ngã xuống vì chiến tranh ko có người điên ngộ vẫn sống khổ sở vì giải phóng đất nước thì sao hiểu đc !
4846,4846,khi những đứa con của đạn trở về thế kỉ trước 
4847,4847,Đã là người Việt thì pbvm chi vậy 
4848,4848,Năm xưa Bác ra đi tìm đường cứu nước nay lũ trẻ trâu pbvm
4849,4849,"Hãy yêu lấy mảnh đất này, yêu lấy con người Việt Nam, vì chúng ta là anh em một nhà."
4850,4850,xem video đọc cmt và vẫn là namky và parky :))
4851,4851,đúng là những thằng nhóc
4852,4852,giới trẻ bh đầu óc nó cứ sao sao ấy....
4853,4853,@xa tj var
4854,4854,"thật sự là các b vẫn cmt như vậy, các b bị tẩy não r hay sao ý:))"
4855,4855,Parky cayyy
4856,4856,"Im lặng là sự khinh bỉ lớn nhất, vậy nên kệ mẹ tụi pbvm đi, 1 tgian chúng nó tự quê tự im ý mà"
4857,4857,tại sao lại Phân Biệt nhau vậy anh em ???.
4858,4858,@Phương Anh
4859,4859,"hãy nhớ là chính phủ còn sử dụng từ Nam Kỳ Khởi Nghĩa, đứa nào nhột thì cứ nhột "
4860,4860,Trong 5 điều bác Hồ dạy thì yêu đồng bào yêu tổ quốc đứng đầu tiên
4861,4861,đọc comment mà sốc
4862,4862,Anh em Trung chào ae nam bắc nhé
4863,4863,Là hoà nhé các e Namkyky
4864,4864,"1.Yêu tồ quốc ,yêu đồng bào
2.Học tập tốt lao động tốt
3.Đoàn kết tốt, kỉ luật tốt
4.Giữ gìn vệ sinh thật tốt
5.Khiêm tốn , thật thà , dũng cảm"
4865,4865,"cháu xin lỗi Bác vì đã ko thể dừng lại được nạn pbvm, cháu xin lỗi Bác Hồ"
4866,4866,Mình ko hiểu s chứ ai lại tạo ra mấy từ parky r namkiki ấy tại s lại pb v ạ
4867,4867,Chấp gì mấy bọn tây nội địa pịa cali
4868,4868,"Bắc Trung Nam chung một nhà,không pbvm"
4869,4869,THUẬN THIÊN
4870,4870,là một người Nam t luôn hãnh diện khi đất nước có đầy đủ 2 miền nam bắc
4871,4871,buồn
4872,4872,T cx ko hiểu sao lại sd mấy cái ngôn từ như vậy để phân biệt chủng tộc luôn ấy
4873,4873,Đọc cmt mà cứ thấy bất lực với cái ý thức tệ hại của 1 số thành phần vô hc trong mxh:((
4874,4874,Mấy thằng lên mạng mõm ra ngoài chắc gì đã dám mở mồm nói 
