Unnamed: 0,Content,Label
5938,anh em lũ nails đấy đấy thưởng đẳng chửi vô_học được,1.0
3991,sinh_vật,1.0
6942,parkày,1.0
3895,tội_nghiệp sinh_vật bno gọi virut,1.0
6003,lũ tap trụng namkiki cali today,1.0
5210,bắc trung nam 1,1.0
7164,anh em miền nam đừng gọi ta parky gọi râu đi,1.0
4969,parky,1.0
7932,party,1.0
4282,đừng dần lãng_quên bọn caly khứ việt_nam hiện tương_lai,1.0
4248,cali cay 48 cay,1.0
3607,hợp_lý ),1.0
1784,chấp chứng_tỏ miền xấu ích_kỉ vậy,1.0
6312,cali cay,1.0
3454,video sinh_vật câu kia mấy video tui coi toàn sinh_vật,1.0
853,parky namkiki miền trung tụi mày pháp mỹ nhật biến đi việt_nam chứa,1.0
4829,vậy miền bắc giỏi miền nam,1.0
4498,mấy thằng cali cá_rô đồng tưởng hải_sản đại_dương,1.0
694,miền nam parky điện_thoại cục gạch cơm chó,1.0
338,không parky tụ tôi gớp sức giải_phóng gì mày đời rồi tư thua nít,1.0
3226,paky tụi bây,1.0
780,parky cay,1.0
726,lạnh bắc_cực parky,1.0
7000,ê parky,1.0
5850,bắc_trung,1.0
4953,ổ đông cali,1.0
2566,bắt cua,1.0
6540,tao thùng xốp parky,1.0
5162,cali kiki,1.0
473,toàn loài nguỵ công an li éo,1.0
3535,chấp bọn vất sục ta không bình_luận hạ bớt nổi đi,1.0
5871,namki,1.0
821,đám parky phân_biệt người ta đối_xử thằng tiến dạng,1.0
7592,parky cá_rô_phi,1.0
1,parky,1.0
674,chửi namki bố ),1.0
8051,parky,1.0
5643,o kê nhe parkụ,1.0
1252,parky namkiki nam anh em rồi đấy cali,1.0
6283,parky namrky,1.0
5999,nguyên xóm tôi toàn packy,1.0
2637,đừng parky ta monkey,1.0
2319,parky cay,1.0
6129,parky haha,1.0
6103,parky parky,1.0
6223,parky,1.0
4568,việt phân_biệt chủng_tộc phân_biệt miền phân_biệt dân_tộc,1.0
8121,parky,1.0
1219,parky,1.0
218,namky khôn ha covid đói gặm bình oxi,1.0
135,cali,1.0
432,kiêmd view tred parky,1.0
1016,bắc kg giải_phóng miền nam bây đời sai,1.0
314,parky,1.0
8223,parky,1.0
213,miền nam gọi n kỳ miền bắc kêu_gọi xưa bạn kỳ sồn_sồn,1.0
6774,party,1.0
7724,đường paky khởi_nghĩa,1.0
592,mấy thằng bắc chướng ah,1.0
2608,parky tử_chiến rồi kìa,1.0
201,truoc thang ho chua cu op mien bac nguoi mien bắc giàu,1.0
6377,miền nam không bao bọn parky,1.0
719,parky cá rôcây,1.0
6852,namky vui hài,1.0
4065,sinh_vật thấm không,1.0
6953,parky namky trungky cx mot nha tôi namky chao anh em backy ngoai kia nha,1.0
5253,cali 1 gì,1.0
161,parky cay,1.0
6227,thậy chx namky cali gì parky ),1.0
6514,namky khóc,1.0
37,nhưng mà miền bắc sống miền ghét cưới chồng người ta né miền bắc,1.0
6860,haha mấy thằng cali cạn ngôn,1.0
6003,lũ tap trụng namkiki cali today,1.0
671,parky bố mày đi,1.0
6403,mắc parky chi,1.0
6897,hào parky lũ nam,1.0
7766,nemky ngu,1.0
4561,chó parky namkiki,1.0
5868,parky,1.0
282,chào parky,1.0
6365,papke,1.0
7724,đường paky khởi_nghĩa,1.0
620,parkycho,1.0
2046,cali chuẩn cắn,1.0
1349,parky nen đì ngược trung_quốc tổ_tiên,1.0
7205,parky cay,1.0
3759,toàn người bắc tiếng bọn tôi nam nhắn mắt ngơ kiểu đồng quan,1.0
8133,parky,1.0
487,parky giải hoài,1.0
2726,parky,1.0
7229,namky cay haha,1.0
6069,bắc hỡ chửi mạng xã_hội 70 80 % bình luận chửi bắc đâm ghét,1.0
7998,parky,1.0
2641,parky phân_biệt miền,1.0
435,namkiki,1.0
7767,tao không ghét parky không chổ thịt cá không đi cá_rô,1.0
7400,kêu người ta nam kỳ không người ta kêu giận chữi trời,1.0
6104,trungki chào parky kiki,1.0
637,gọi park ke_văn,1.0
532,that nam cung eo ua bac va bac cung vay gio cung vay thoi,1.0
5963,backy ưa dân nam hoá quỳ lạy,1.0
4584,đọc bình luận thằng bình luận parky dưng hoang calicon,1.0
4590,parky namki tôi monkey,1.0
113,cali,1.0
271,parky,1.0
4969,parky,1.0
107,hoa thiên quế chào em chào namke pakyr,1.0
7769,tôi giải_phóng nam ki 1 tao cno ),1.0
6625,parky chào namky,1.0
6758,party,1.0
1342,bình thằng par miệt_thị nhiên kg tất,1.0
358,parky xưa khổ không cơm giờ khổ miền nam tiềm kế sinh_nhai,1.0
1714,namkyky,1.0
6123,parky tiếng gọi bồn kỳ lắc việt,1.0
175,namky thịt chó,1.0
5726,tụi packy cú không dám minh packy thoi tao thây gọi namky tao thây bthuong,1.0
428,páo ki,1.0
3571,narky cay,1.0
1154,bút ku mẽo sướng xâm_lược = ),1.0
5191,parky cá_rô không,1.0
6758,party,1.0
4352,namky ❎ namkiki ✅,1.0
2658,mấy bọn cali không dec đất cay ngon kêu bố mỹ mày cài,1.0
2929,sinh_vật,1.0
432,kiêmd view tred parky,1.0
666,văn_hoá trc giờ kém ta mãi miệt_thị mấy bắc ok lắm học,1.0
495,cali động ngoan ngoan khúc xương bé gặm nha,1.0
1699,parky clip,1.0
507,parkour,1.0
2164,haha yêu online parky,1.0
6099,5 hồ dạy 1 yêu tổ_quốc yêu đồng_bào,1.0
7327,namky lắng kêu đi,1.0
8079,parky,1.0
471,parky cay,1.0
6397,namky chào parky,1.0
7280,namkiki,1.0
241,được đi học không kalicho,1.0
1112,nghĩa parky cay lắm,1.0
8235,lý ghét nhiên phân biệt vùng miền ),1.0
1727,parky cay,1.0
5011,namkiki,1.0
487,parky giải hoài,1.0
1154,bút ku mẽo sướng xâm_lược = ),1.0
717,parky đ vô nam nam ptrien xạo lòn,1.0
435,parky cá xương nam kỳ nhặt kho tương dần,1.0
2885,park đứa bình luận kiểu như thế này 7 học 7 đức tầng_lớp hadang dân dukang chủ_yếu 3 wexola,1.0
19,kệ đi mấy bọn phân_biệt miền toàn học lịch_sử tâm_thần,1.0
3092,tao trungky nè,1.0
7787,tây nội_địa pịa cali,1.0
2292,bình luận toàn mấy thằng calicon,1.0
7525,namky đubgs,1.0
6312,cali cay,1.0
2260,mấy thk cali hèn ac phụ bố cân tất ),1.0
8223,parky,1.0
322,parky tụi mày không liên xô trung_quốc gì tụi mày gì,1.0
195,parky,1.0
590,cháu gia_nô 3,1.0
824,parky,1.0
1947,parky cay lý_luận,1.0
2582,cali cay,1.0
205,cali quỳ đất a,1.0
8132,parky,1.0
1821,hào tôi parky hào tôi không bọn cali namchoki,1.0
7038,narky,1.0
2727,parky đòi_hoà,1.0
140,chả không chả nhẽ ngọng namkiki,1.0
7268,parky,1.0
6428,parky giải,1.0
6281,bọn cali chấp,1.0
485,đ*t mẹ baky,1.0
3876,a gọi bọn đấy sinh_vật,1.0
6658,tao phân_biệt nha tao chửi dân parky,1.0
623,parky tụi mày không liên xô trung_quốc gì tụi mày gì,1.0
6084,namky không parky dãy đành_đạch chết,1.0
169,kikiki,1.0
4305,ok hoà vời namkiki,1.0
1064,parky chủ bọn nameky cay ngon trc mặt vd mặt núp,1.0
263,namkikithất trận cay_cú lắm cay không dám mạng chửi thảm_hại đám yếu_đuối,1.0
4995,parky xịn đấy đập nát điện_biên_phủ câu sắt xịn trời rơi nồi chảo tuyệt_vời,1.0
6126,trung kỳ chào packy,1.0
413,parky không xấu thằng xàm xí ghét thương,1.0
6639,parky cay,1.0
6510,parky biện_hộ parky,1.0
1450,phản_động cali,1.0
360,toàn mấy đứa tôn_thờ thằng chồn lúa trộm chó đóng đinh treo tường,1.0
5210,bắc trung nam 1,1.0
41,bắc kỳ dạy,1.0
783,parky,1.0
24,kêu nam kỳ hễ bắc kỳ ẳng kêu nam kỳ bắc kỳ phân_biệt miền,1.0
431,cali,1.0
1781,spam chẳng ảnh_hưởng gì yêu nc tôi cali,1.0
6701,parky,1.0
2692,mik biết 1 bạn hn miền trung_học lớp lập bắt_nạt roi gọi parky vậy tội lắm,1.0
2473,tụi mày đăng ta parky cay gấp 10 cali,1.0
1215,tôi ngán ( hoá nghệ_an hà_tĩnh ) lai tôi ok gốc hà_nội cty đồng_nai không tuyển trai 3 tỉnh,1.0
6460,parky tiếng,1.0
6945,không phân_biệt 2 niềm đi phân_biệt parky đấy sống lý học thay_đổi,1.0
1249,parky,1.0
56,nguỵ nô gào_thét,1.0
495,miền trung dân bắc keo_kiệt tinh toán mẹ không,1.0
2617,thk parky block,1.0
7762,60 kỳ,1.0
8299,cờ ay cay,1.0
6151,toàn parke phân_bua bào_chữa,1.0
776,parky cay,1.0
1221,không parky miền nam … haha,1.0
2322,namkiki,1.0
8152,namki chào parky nhá,1.0
5685,parky namkiki,1.0
5,miền bắc parky,1.0
2531,parky namkiki trungki anh em ta monkey,1.0
2959,tôi monkey hoho hihi kho kho,1.0
1040,naman dị_tộc không trải 10 vh đi học bọn lai_căng me_tây chấp gì bọn vô tông vô tộc vô gốc,1.0
1341,người xấu parky găp 10 người xấu trăm,1.0
1944,namki,1.0
52,ê nha 10 thằng nam 10 thằng ln,1.0
288,thèm bắc tụi mày tách nha,1.0
391,parky,1.0
657,bắc miền nam tư biên cày thuê dân cu to tràn_ngập miền nam,1.0
2538,parky,1.0
6099,5 hồ dạy 1 yêu tổ_quốc yêu đồng_bào,1.0
6069,bắc hỡ chửi mạng xã_hội 70 80 % bình luận chửi bắc đâm ghét,1.0
710,parky xau,1.0
131,đr vui cali,1.0
1209,parky thương,1.0
6416,nam kỳ chào trung kỳ parky nha,1.0
2331,parky công_viên,1.0
6918,namkiki,1.0
4065,sinh_vật thấm không,1.0
954,parky cay,1.0
128,parky cay,1.0
6540,tao thùng xốp parky,1.0
2624,parky cay lắm rồi,1.0
6776,parky,1.0
2030,party,1.0
6004,parky,1.0
2331,parky công_viên,1.0
653,lãnh_đạo miền nam lựa lách luật phép miền nam vb dh eb xkld kh gt ev thằng thằng …,1.0
198,mấy đứa kali,1.0
2510,i hate parky very much,1.0
2588,chó đầ n hành_tinh không cali namky,1.0
461,đm miền nam liên_quan miền bắc bắc_nam hả s dân bắc_nam sông không nam ma bắc sống nổi,1.0
35,không phân_biệt miền nam miền trung đè miền bắc phân_biệt cấm xklđ cấm mấy tỉnh miền bắc,1.0
1366,parky lôi trị phản_biện thực_tế văn_hoá người người kia bắc đa,1.0
2855,hàn nhật cấm 36 37 38 xklđ không,1.0
838,parky cháo đá bát lắm,1.0
4737,chấp mấy bọn tây nội_địa pịa cali,1.0
512,không miền nam bắc đéo được nam,1.0
8121,parky,1.0
168,namki ngầu tht,1.0
6063,packi bon may li luận,1.0
1959,khong co parky không biet tui may song khong ),1.0
3092,tao trungky nè,1.0
2374,lêu parky,1.0
2004,parky cay ),1.0
7508,bọn cali parky parky,1.0
6324,parky,1.0
1715,cali ✅ namkiki ❌,1.0
487,parky giải hoài,1.0
2993,sinh_vật,1.0
8045,người miền nam thợ_săn parky ngại,1.0
441,parky giải,1.0
5870,parky,1.0
3642,cháu thiệu ghẻ bắt_đầu ngoi,1.0
6280,par kiki tây vui_tai nhể par kikikiki pịa,1.0
377,helo parky,1.0
7274,parky cay,1.0
6359,parky giải parky,1.0
6351,cocat parky,1.0
5850,bắc_trung,1.0
2037,kuli không,1.0
3879,mấy vật rồi không kêu ),1.0
221,cali namky chống_phá việt_nam,1.0
356,parky cay,1.0
6352,anh em chấp gì mấy thằng cali tẩy_não,1.0
8137,parky chào đồng_bào miền trung miền nam,1.0
86,miền bắc chả phân biệt vùng miền chẳng miền nam bắc miền bắc đối_xử phân biệt vùng miền hành_động miền bắc đấy phạt không,1.0
1365,lặng_lẽ đọc phân_tích phân biệt vùng miền kết_luận việt_nam nam_trung parky,1.0
7793,trungky hóng parky namky chửi,1.0
1245,đi người ta ghét ),1.0
6088,mấy thằng cali cay lắm,1.0
6776,parky,1.0
5499,kêu parky chửi_bới bọn nhảy_dựng giải thichd,1.0
1714,namkyky,1.0
5871,namki,1.0
3535,chấp bọn vất sục ta không bình_luận hạ bớt nổi đi,1.0
4570,toàn lũ cali nhục với chả dân miền nam chửi giải_phóng miền nam hoa nở địch toàn dân ưu_tú miền nam đấy không,1.0
2738,namky cay,1.0
2286,party,1.0
304,tiếng cali tiếng cali dịch,1.0
13,parky,1.0
5845,xưa ngờ parky thói cớp bóc,1.0
994,hôm bữa tui ik lm kiên_giang chủ lú hok tiền tụi ( parki ) nguyên 1 bọn hùa chửi tui xúc_phạm đồi đánh tui,1.0
7316,bọn cali boy động bình luận,1.0
98,parky tiếng,1.0
1046,namky namky,1.0
5824,party,1.0
449,cali cay,1.0
126,parky,1.0
605,hk party gio tao quoc tich my,1.0
1192,không miền bắc bọn mày bay bọn mẽo đô_hộ,1.0
5964,naky chào parky nhá,1.0
5114,nha parky,1.0
444,parky tiếng coi,1.0
923,parky,1.0
756,cali khóc,1.0
6652,parky pịa,1.0
7937,pảdky tiếng,1.0
2522,parky văn hơi dỡ nhá,1.0
5524,miền bắc thử tôi mấy đứa cali,1.0
1807,tội parky ghê đem kêu cay buồn không tình,1.0
2004,parky cay ),1.0
7513,bắckikikikiki,1.0
6088,mấy thằng cali cay lắm,1.0
42,10 thằng paky nc trộm_cắp 10 ngừ namky tao trộm_cắp tiếng đất không,1.0
5334,ok namky,1.0
8220,narmky miền nam nha,1.0
8044,parky parky,1.0
1325,gốc parky gọi parky nhể,1.0
6458,parky giận liền,1.0
3551,thẳng đa dân Thành phố Hồ Chí Minh gốc không người ta không ghét ghét,1.0
7413,parky nameky and trunky,1.0
556,parky giải_phóng miền nam đội ta chiếm mặt_tiền,1.0
6692,narky,1.0
923,parky,1.0
4010,sinh_vật = ),1.0
426,parky chào namky,1.0
821,đám parky phân_biệt người ta đối_xử thằng tiến dạng,1.0
7868,cali,1.0
5870,parky,1.0
425,parky cay,1.0
81,ghét parky ta,1.0
284,cali,1.0
6444,em parky,1.0
878,không parky miền nam không parky parky yêu_quý parky parky,1.0
1242,lịch tụi mấy thằng parky đem món pịa,1.0
4194,me câu sinh_vật nhai đi nhai chí_mạng like,1.0
158,parky dãy nảy lôi chínhtrị chia_rẽ phản_động blabla không người ta ghét văn_hoá khôn_lỏi kiêu_ngạo,1.0
1353,parky cay,1.0
425,parky cay,1.0
4933,bakery thằng râu,1.0
2694,nam kiki,1.0
2266,cali không culi nhá tội fan barca,1.0
7576,namky,1.0
2284,parky bọn tao sợ mấy thằng tộc anibaba tộc mấy tk tộc ngọng tộc,1.0
2840,paky 30 ròi mày nhó,1.0
653,lãnh_đạo miền nam lựa lách luật phép miền nam vb dh eb xkld kh gt ev thằng thằng …,1.0
2647,parky soạn_văn,1.0
3064,namkiki tiếng,1.0
932,lén patkey cá gỗ,1.0
250,kiki gặm xương không,1.0
974,party cá_rô_phi,1.0
1694,parky cay,1.0
5298,parky trân_trọng mãi yêu,1.0
2780,chấp gì thằng danh mong không 1 da bắc,1.0
6049,bắc kỳ nam kỳ rộng bờ_cõi nam nhẽ hoa,1.0
2738,namky cay,1.0
7820,parky chào namky,1.0
4357,parky ní nựng,1.0
2897,pảky,1.0
5285,bình luận toàn lũ cali,1.0
7290,bọn cali ghê,1.0
4590,parky namki tôi monkey,1.0
5150,ok parky mãi,1.0
4180,đẳng,1.0
6556,parkytrunkynamkiki,1.0
4010,sinh_vật = ),1.0
97,miền păk 1954 miền păk 1975 lắm,1.0
6064,cali dẻlauchan,1.0
194,kêu bắc kỳ lồng_lộn chê nghèo_khổ trend khoe trần gỗ toàn mấy đứa bình luận kiểu tụi nam kỳ thèm lắm,1.0
232,parky kiu parky giờ kiu giờ kiu giận khăn vá,1.0
3740,không sinh_vật bình luận không,1.0
2646,2 không lý phân biệt vùng miền rồi người Việt Nam phạm_tội nhật hàn,1.0
6467,parky cay haha,1.0
6416,nam kỳ chào trung kỳ parky nha,1.0
2833,đấy bọn kali khát,1.0
7815,narky,1.0
99,parky cay,1.0
862,parky,1.0
6617,cali,1.0
44,paky anh em pk đi truy_quét nguỵ với cali truy_quét bọn đu khát,1.0
187,phân_biệt miền parky,1.0
701,parky cay,1.0
994,hôm bữa tui ik lm kiên_giang chủ lú hok tiền tụi ( parki ) nguyên 1 bọn hùa chửi tui xúc_phạm đồi đánh tui,1.0
3092,tao trungky nè,1.0
2331,parky công_viên,1.0
6072,namki chào parky,1.0
491,cali đầu_tư hẳn tiếng việt nè,1.0
1203,parky ta parky nam ky nam ky gì sai,1.0
1364,parky,1.0
4158,bọn đa gốc bắc duoi pháp đa ma,1.0
6859,p phân a bám rồi rơm_rạ không kì_cục kì_quặc y ỷ,1.0
6982,namekie,1.0
204,dân địa namki cay,1.0
138,miền trung đà_nẵng bình_thuận dể thương thanh nghệ tình ối dời ôi paky ớn,1.0
2862,dân cầu tóm kiểu campuchia,1.0
5233,vô toàn batman,1.0
1184,parky,1.0
1529,cali cay khóc,1.0
1551,tao parky lũ cali combat ( lũ không miền nam ),1.0
2584,parky,1.0
148,parky mãi mõm,1.0
7405,nam kyky,1.0
783,parky,1.0
7825,dân parky giàu lắm,1.0
6535,chào parky,1.0
1153,mồm không phân biệt vùng miền kì_thị dân 36 37 hn1 hn2 gọi backi nhảy_dựng ôi lý_luận dân giao_châu,1.0
2709,trung_bình calicon khát,1.0
86,parky cay,1.0
218,namky khôn ha covid đói gặm bình oxi,1.0
3204,ghét bọn southern,1.0
6108,parky tiếng,1.0
3199,sinh_vật,1.0
6069,bắc hỡ chửi mạng xã_hội 70 80 % bình luận chửi bắc đâm ghét,1.0
5407,toàn bọn nguỵ cay,1.0
7382,party nàotao bao tất,1.0
3221,namkiki chào anh em nhá,1.0
5367,pảky,1.0
2692,mik biết 1 bạn hn miền trung_học lớp lập bắt_nạt roi gọi parky vậy tội lắm,1.0
4231,sinh_vật,1.0
508,parky tiếng séc xúc_xích nha,1.0
2127,parky nè,1.0
3891,sinh_vật,1.0
1762,culi đi khịa bắt bảo không lm nx,1.0
378,hào parky,1.0
731,ta phân_định ràng bắc parky thằng già parky,1.0
394,parky bực_bội,1.0
2093,bình luận parky tôi tim,1.0
2604,xong bảo parky cay = ),1.0
4079,sinh_vật đám phản_động thao_túng kẻ thất_bại kém_cỏi chửi bậy,1.0
98,parky tiếng,1.0
415,hk bất_kỳ ky lam dân mỹ rui,1.0
1305,đường nam kỳ khởi_nghĩa ✅ ️ đường bắc kỳ khởi_nghĩa ❌ ️,1.0
46,ê thằng 3 củ quy_chụp hả,1.0
944,parky cay ác,1.0
6825,tụi mày namki được tụi tôi packy phân biệt vùng miền packy packy mãi đỉnh,1.0
2985,party,1.0
1529,cali cay khóc,1.0
7157,tao nam kỳ nè parky,1.0
1496,southside cay cắn coment kìa,1.0
5565,anh em namkiki,1.0
418,parky với thanks hoá,1.0
5784,parky khóc,1.0
273,cali,1.0
851,bọn cali 54 chửi_bới tổ_tiên thằng ad tiotk,1.0
6503,bao_che parky parky namky không bao tiếng nhò,1.0
6820,parky,1.0
11,parky soạn_văn,1.0
1112,nghĩa parky cay lắm,1.0
1341,người xấu parky găp 10 người xấu trăm,1.0
2088,namky chào parky d,1.0
2037,kuli không,1.0
6461,parky giải hoài,1.0
395,parky cay,1.0
7744,parky đạo_lý,1.0
239,tao mắc_cười chỗ chiến_dịch giải_thống miền bắc miền nam tham_gia không công chất parky,1.0
3257,party vui,1.0
7868,cali,1.0
6403,mắc parky chi,1.0
1246,bố tụi mày giải_phóng triều_tiên hàn_quốc 1 điển_hình không tiến nam đói chết triều_tiên,1.0
68,tổ_tiên người việt miền nam người bắc đấy người miền nam gốc người gốc khơ me không người bắc dẹp chiêm thành khai_hoang miền nam,1.0
3087,pârky,1.0
789,10 bắc nô_lệ china tín parky toàn rơi china,1.0
4869,Việt Nam 4 miền bắc trung nam miền thượng_đẳng,1.0
5862,namkiki,1.0
7557,parky công_viên 0,1.0
194,kêu bắc kỳ lồng_lộn chê nghèo_khổ trend khoe trần gỗ toàn mấy đứa bình luận kiểu tụi nam kỳ thèm lắm,1.0
413,parky giảng,1.0
436,không đổi thành party,1.0
263,người người người kia tôi mấy khưa nam người bắc vay nóng vay_lãi đòi nợ,1.0
515,bọn namky cay,1.0
7006,namki chao miền nam,1.0
6013,không vấn_đề 1 tổ_quốc_hoá ôi thoi 10 bẩn 10,1.0
6653,parky,1.0
4661,mấy thằng cali cố_chấp,1.0
862,parky,1.0
90,party,1.0
